supplier_uuid,supplier_name,contact_name,email,country,phone,performance_score,last_audit_date,preferred_supplier,supplier_uuid,status,compliance_score,last_inspection,supplier_uuid,category,rating,last_order_date
61233eea-3b1b-4755-a600-fd684a69ed38,"Rich, Yu and Parks",Maria Brown,pricemichael@smith-graham.info,United States of America,(516)245-3454x72239,1.65,2025-05-08,Yes,f3dbf74f-dfd4-49b2-b92e-abe1ac7b35da,active,86.0,2025-01-05,f489c120-8c1f-4b26-bc00-fa6f7ea8a5cc,Logistics,1.93,2024-04-13
3a843b35-c2bd-4805-8c48-52175d549496,Mann and Sons,Michael Williams,foxjonathan@carter.com,Trinidad and Tobago,(236)442-8131,2.34,2023-12-20,No,e22dfb94-ec2b-48a2-b243-cbd37212a4c2,inactive,68.6,2024-10-02,ea89ae35-09cb-4d8c-b4cf-3a0934bc026e,Manufacturing,1.49,2024-03-20
e5199bd9-6c5b-47b6-b127-f7bd78623252,Young and Sons,Angela Mejia,lisa28@maxwell.com,Saint Kitts and Nevis,(228)223-0524,4.96,2024-03-06,Yes,f0fbe7a3-38ab-4642-a492-f84617e077b1,active,88.6,2025-04-07,6baaf6a0-6456-4959-b171-8becaedd22b3,Raw Materials,2.7,2024-07-05
27e9add3-7814-4492-8c60-4d992ac09858,Allen PLC,Laura Ramirez,spencermckinney@wright.com,Honduras,(804)978-7688,4.9,2025-04-26,Yes,bd119642-a5d2-4fcb-95fd-4eb796ad3939,inactive,87.6,2024-11-12,6e4a912d-5fa1-442a-b164-541f034e6a7a,Logistics,1.48,2023-06-08
c950824d-5a9b-441d-8508-2f78f17b25ef,"Ray, Monroe and Sullivan",Timothy Jackson,cmartinez@jones.com,Brazil,+1-866-464-5057x303,2.93,2024-04-16,Yes,f2b827e2-3246-4122-b2a6-fc2a4067bf16,pending,60.7,2024-10-12,6ef6af0b-4381-44de-adfe-92da13fc132b,Raw Materials,2.03,2025-02-11
bfcd3af7-c23d-4884-8a5f-ccf297266a28,Banks LLC,Charles Lester,zking@marquez-watson.com,Kyrgyz Republic,(760)932-1450,1.17,2025-03-18,Yes,6ae730b9-add6-4ada-a95d-e53c630fb0a9,pending,83.5,2024-12-06,844f0916-a7b4-4cc2-9170-1ab80a0405e2,Raw Materials,3.68,2025-03-07
6ef22516-df42-4a29-a747-520fe3157b34,George LLC,Kristen Williams,vjones@collins.com,Algeria,728-240-0838,3.24,2024-04-15,Yes,8bf54ca6-5392-457f-b731-17ae319b96a4,inactive,91.1,2025-03-17,d62eefbd-da2a-4c30-b487-9515179c9ef7,Manufacturing,1.56,2024-12-25
75d5a115-9ce8-4890-8c6b-3a6e5583b4db,Howell-Mitchell,Jose Martinez,bblake@johnson.org,Madagascar,326-857-4223,4.69,2023-12-11,Yes,202f6e7f-f5d8-49dd-8708-b7c4972b3cfd,active,88.3,2025-01-19,2c6ec0be-bfa6-46bb-840e-dbc84a8e326f,Logistics,3.44,2024-06-21
4d8b876a-0b44-46b2-8ab9-694f38617ce9,Mckay and Sons,Cory Lloyd,ronaldcarroll@smith.com,Togo,3479137271,1.27,2025-01-06,No,f8815f24-9f43-493a-8975-278f6b553c16,active,97.0,2024-12-04,a8ab4192-578c-4e75-ac26-d0fea5f67411,Logistics,1.25,2024-04-05
fabdc4aa-ba59-46c5-9de6-7f2c57bd9ee6,Jefferson-Sosa,Justin Small,crystal58@contreras.org,Mali,+1-249-633-0674x58476,1.72,2024-12-30,Yes,1ab852ba-3150-4844-adaa-5a4ec5bbbfb1,pending,85.3,2025-01-28,b1a7a92a-bed1-4ff7-9f42-ccba8a4c62d2,Raw Materials,3.9,2023-06-03
25e17dad-d2f6-4f9d-9b43-5fdc41f4d834,"Walker, Logan and Gilmore",Taylor Howe,robert66@rivera.info,Yemen,+1-615-506-6626x70551,2.05,2024-05-13,Yes,d23c6340-dcd6-410b-a51c-aab334eedb34,active,89.2,2025-03-16,131efd94-5904-4893-8eb8-468cf8b45338,Logistics,2.29,2024-08-04
f5517659-ed86-40c9-bdea-9676ff6fb946,Chapman-Sullivan,Donna Bishop,matthewharper@bennett.com,Canada,+1-267-412-0072,2.66,2023-12-23,No,590422c5-525b-4356-873d-14d0e4485436,inactive,64.6,2025-03-09,e42a0e4e-cccf-4688-8a0f-513e3b9c09a8,Manufacturing,3.63,2023-06-27
af878674-adc1-42f7-9de4-70f7d7f4d848,"Howard, Armstrong and Williams",Erin Williams,mcneilchristina@clarke.info,Botswana,694-498-1942x179,2.47,2024-09-05,No,ddf7900d-601e-4465-8f58-4ca841902330,inactive,69.2,2024-12-05,138445e8-e832-48c0-8eb6-1f4616912186,Logistics,4.58,2024-12-19
7f151663-189b-4535-83cf-ed3bb32f7256,"Walker, Campbell and Long",Christopher Kennedy,ghoward@carter-thornton.biz,Italy,345.233.7220,3.12,2024-07-26,No,52bedcd6-cee0-4d2c-9c9c-a777f49d6d13,inactive,84.2,2024-07-21,22570b40-109c-434c-b371-787737964658,Manufacturing,2.91,2025-05-04
ff8bb891-1b90-4e3f-a5ce-5ac51e22c6b2,Martinez-Sharp,Gary Flores,jennifergraham@spears.net,Saint Lucia,001-743-370-5263,1.47,2023-06-28,Yes,6d83b6e8-a618-402d-b2e8-63774fed6e8d,active,84.2,2025-05-23,0814875c-8a42-47f6-80dc-45c8d3eded48,Logistics,1.66,2024-04-15
408eff3d-cdba-4621-9a62-a307d753ba99,Lopez-Jimenez,Jennifer Fletcher,shannon56@edwards.com,Albania,(546)917-5202,4.0,2025-04-22,Yes,a663f1e4-5a69-414b-ad15-13b3f26004dd,inactive,72.4,2025-01-13,dc71190e-67e7-4f1d-9192-cde953dcf4b2,Logistics,3.41,2023-07-20
2e361846-b885-4367-b3c7-024de84543c7,Johnson-Smith,Grant Mendez,aaron78@clark.net,Falkland Islands (Malvinas),968.299.9360x79848,3.17,2023-12-17,Yes,b84221f4-9e45-4813-af8d-b8c58254549c,inactive,65.5,2024-06-02,963d6fa9-3bf9-4807-b72a-ea79f9fc9e40,Manufacturing,3.19,2024-02-15
a085df47-96dd-4159-a847-31030496122f,Wells Group,Suzanne Lynch,sandradavenport@cole.com,Svalbard & Jan Mayen Islands,594.964.0830,2.93,2023-11-14,Yes,8664225a-b0db-4d8c-b98a-8f9b57df7bf2,pending,61.8,2025-04-06,ec97ac99-9a6d-4f26-8d14-509393dd8eb4,Raw Materials,4.51,2023-10-30
f5694392-0c3a-4ed8-ae15-2f7100937ba0,Lang LLC,Stephanie Case,shawstephanie@french.info,Mozambique,488.541.3685,2.82,2023-06-03,No,99068c2d-1053-4206-bb1c-787e37740e37,inactive,85.1,2024-09-14,bc746ad6-716c-4225-b3de-1fe6613e56bd,Raw Materials,4.97,2024-11-05
a5978064-542a-465f-9465-b4666df3be7a,Potts Inc,Timothy Simon,dianepowers@martin-simmons.com,Guyana,244-588-1121,3.53,2023-07-11,No,6c28d7f2-8d10-4305-885a-afcbf61cc8dc,inactive,86.4,2024-09-24,3b2bca02-864a-4610-b29c-018f6ebb40c5,Raw Materials,2.51,2024-07-01
f1c1d53b-c229-4415-8b5f-8951c534f723,Sanford-Wilson,Bryan Miranda,edixon@mendez.com,Guinea,(463)484-0911,1.82,2024-01-29,Yes,37cea633-84b8-492c-9e8a-31f4437f3eae,pending,62.3,2024-10-11,c39d6b3a-931b-4114-a84a-d84586c5494a,Logistics,1.76,2024-04-06
88e941fd-b085-4679-90b2-1f9885a7797f,Mendoza Ltd,Gerald Price,ggarcia@lewis-lee.info,Singapore,001-513-278-7655,3.13,2023-06-19,No,6b7cfc44-2764-40d7-9d50-e2325c150da7,inactive,84.3,2024-11-03,5aa43d81-5143-4560-a3d2-68950ddaf926,Raw Materials,4.82,2024-10-17
5afce6a6-9229-43f1-80f3-e86630260bb1,Huerta LLC,Jennifer Monroe,michelle12@wheeler.com,Nauru,(777)588-5190,3.84,2024-01-07,No,a4e7fe8a-c7a7-4a8c-97cc-4e7fa9f8635b,pending,83.1,2024-12-24,bce01060-8efe-45fe-bef0-864876ba92e1,Logistics,2.01,2025-02-23
09f7e468-4b1f-4028-acf6-c879d27960a4,Brown LLC,Yvette Dominguez,rkidd@atkinson-zavala.net,Haiti,474-346-0045,2.25,2025-02-17,No,fd570082-8842-46e2-886c-b71585867448,active,66.8,2025-03-06,bf1ae5c4-404e-4085-95aa-37ab4cca6236,Manufacturing,3.8,2024-11-08
997bd7bb-9a58-431a-8663-686eee70e803,Cox Inc,Patricia Flores,whitejason@hall.com,Tajikistan,001-888-318-9848x41604,4.81,2024-09-15,No,ad6e1616-c33e-4566-a0c5-95000b673f2a,inactive,67.2,2025-01-03,e70b6880-77ba-4adc-95d8-f467fae8dbaf,Logistics,3.81,2024-08-16
230b5490-0d53-4045-bdb8-5b9744e05787,Davis PLC,Steven Williams,richard14@garza.com,Belgium,622-591-0732x28360,1.06,2024-05-18,No,cd2df44d-5bd4-4294-a7ca-3e728b431617,pending,81.9,2025-03-02,583aa8f9-f891-4663-b0c4-c55576f949e1,Logistics,3.36,2024-02-27
360496b6-6e02-4590-8f32-fb393ce7c807,"Estrada, Lee and Rose",Jared Garza,joseph91@fisher.com,Iraq,001-434-229-2913,4.07,2023-11-08,No,697c9f8c-2ebe-493e-b6dd-1ec126a1c218,pending,92.5,2025-04-14,233b61ea-79b3-4627-8a11-63c51880a43e,Raw Materials,2.65,2025-02-18
bb335cf7-0beb-41de-beb0-77223fffbc75,Sutton and Sons,Destiny Rodriguez,pearsonjennifer@smith.com,Cameroon,001-715-556-6847x3236,1.16,2025-02-17,Yes,8a88d7a2-e76d-4a52-a96d-1ed4ec1eb215,active,85.8,2024-07-27,0ddda3d2-d389-44b0-bef9-15a63e9cabd8,Manufacturing,2.14,2024-08-05
3e2613ab-a98c-49cf-b25f-3382dbad54e6,Burns-Hill,Aaron Ford,harringtonmartha@ellis.com,Cambodia,942-560-7819x7543,3.14,2024-10-08,Yes,b959b3d6-5eaf-412f-a8e8-03118e3bed32,active,74.6,2024-05-24,2419b05c-6f0f-41f6-b598-f02de20e5e9a,Manufacturing,1.94,2023-07-28
f6a878cc-7a11-4f76-96e7-5f73468ebdf8,Nelson-Castillo,Casey Norman,jcruz@may.com,Mali,614-584-6019x134,4.94,2024-11-27,Yes,699f993b-1c6c-4ec3-85dd-dee2460e71b8,active,96.7,2024-10-19,49b7bdf5-1de8-4a48-a0bd-93915ce8f8e5,Raw Materials,2.76,2024-07-25
db18fefb-8e53-4765-ae6e-5ef6ab1f5666,"Andrews, Middleton and Weeks",Vanessa Smith,murphyhannah@barnes.com,Botswana,001-846-944-9369x9951,1.38,2024-08-22,Yes,eaaa5329-5465-42f1-9851-b3fe46915ba1,pending,92.0,2025-05-17,dbed5e90-c087-4810-bc89-44c5b37be527,Manufacturing,1.94,2025-03-30
0bb9c606-5320-46af-beb0-b8d1e3e7e32d,Kelly-Blake,Katherine Jordan,norrisdakota@hall.com,Lao People's Democratic Republic,(281)818-7233x35104,2.75,2023-08-19,No,47b3fe4e-6ca6-4e8c-985c-5996532878c0,active,75.0,2024-11-09,47ea3627-8440-4ab6-a8b7-dc2d43e7bddd,Manufacturing,3.85,2024-12-02
e3ca0915-96b0-456c-a49c-e87c47c9021f,Orozco-Davis,Lisa Davis,kylie83@alvarez.net,Chad,+1-807-736-5118x93940,1.75,2025-04-06,No,ef0eeaf8-1b29-4880-8310-8fb2aaeddb9a,pending,87.7,2024-07-13,8849ab35-0cb2-4e51-94d2-20dddd71ce4c,Raw Materials,1.03,2023-12-20
b2290f1c-8e68-40c1-b3cd-9709c0da1043,Johnson Inc,Ms. Mary Lee,jimwilliams@gonzalez.com,Bulgaria,470-373-9201x3546,1.8,2025-01-22,No,ca8c3429-2722-4973-b6d9-d6003fb09780,inactive,78.4,2024-06-09,dd92d7b5-26b7-4133-b254-420a3f45514c,Raw Materials,3.43,2024-01-23
01f39146-60ca-40ea-b946-5f6628b8bcc2,Brooks PLC,Ryan Fisher,duranjason@perry.com,Reunion,(448)588-9957,2.62,2025-04-20,Yes,65d86022-21a7-4573-946a-b6337145bd68,active,75.0,2024-12-07,af2acd27-f82d-46bd-949b-ae8092f0051b,Logistics,3.94,2023-11-23
d6315151-9c67-4338-ac11-0a436cc55999,Ramirez-Green,Nicholas Ingram,gonzalezkenneth@marshall.com,United Arab Emirates,2384187692,1.33,2024-06-21,No,6cded7a6-7868-4fb2-b2a3-272198b45cfc,active,85.5,2025-05-04,99ebe55b-eb39-4a20-aaa5-438fc909aad5,Logistics,3.7,2024-01-25
3d9049bb-205d-4635-8c87-858c3b5745df,Romero PLC,Angela Ryan,morganamanda@green-dunn.com,Aruba,(773)923-1829x71681,3.08,2023-09-21,Yes,134e61f9-8470-4887-8538-f9fead535f5e,inactive,80.4,2024-10-15,c956e8c3-b0a8-4d15-ad1f-7284a8b729d5,Logistics,4.1,2025-02-19
56724b4c-d8e3-4b62-be24-fcd446bc55db,Johnson Inc,Patricia Vazquez,millerfrederick@morton.com,Liberia,778-850-9025,2.79,2024-09-26,Yes,64953da5-30d3-418f-8645-fd7481767ee4,pending,93.4,2025-05-20,5d4b8a52-b4cf-436e-99f5-8d4aa448b4f3,Manufacturing,3.63,2024-12-30
a54680ad-8107-45f3-aa0c-e0e1cb70c67b,Goodwin-Green,Robert Burke,hmitchell@hernandez.net,Nigeria,2562708670,2.01,2023-05-26,Yes,6a4b39cb-e0bd-4cc8-a5aa-6879715a91b0,inactive,94.9,2025-01-14,d1015178-d350-4826-9c36-ba3dccd6c737,Manufacturing,1.38,2023-06-21
60bdc662-3ee0-4bb3-a2c3-50af42e397d9,Fields-Davis,Denise Hernandez,phart@hernandez-adams.com,Gibraltar,(805)542-9608x070,2.19,2023-11-15,No,1020a5c1-566e-4a43-b17e-98692779b5d5,pending,85.3,2024-12-28,31677b1e-f2c0-4e9e-97d0-a6d01a70364d,Raw Materials,1.66,2025-03-31
8eea487f-9d3c-49ca-9b24-7ea29a2363fe,Montgomery-Buchanan,Marcus Fields,davidbrown@hebert.com,Syrian Arab Republic,818.580.4428x77383,2.87,2024-06-13,No,a0985c4d-ba20-4ef5-8167-fe2e681fe820,inactive,79.8,2024-12-17,0f090e5c-2a52-48d2-af86-fe2a6de56c88,Logistics,1.22,2024-07-11
3e0299f6-448e-4117-a653-4f79106d2d9c,Nunez and Sons,Lisa Phillips,aimeebrewer@cross.com,Turkmenistan,(825)486-3144x17064,4.64,2024-02-07,No,002fde8e-8b99-4d0f-83e2-e790ae1772fe,inactive,92.3,2025-04-20,3a7b9c0d-9a0a-47a5-a0f4-0b950f8f42ca,Raw Materials,3.74,2024-01-24
4a658a7d-c1f5-4014-9fa8-81b0c0133339,Lopez and Sons,Jackie Stephens,kellychung@johnson.biz,Somalia,448-698-8031x538,3.33,2024-01-21,Yes,2561760c-4f3a-4ce4-860e-2230e720f610,active,70.5,2024-06-14,67e21757-504c-4b2e-a58c-40fa216ac478,Manufacturing,4.61,2023-09-02
9c2f3381-7736-4b28-a25e-75c8f8f431f9,"Brown, Watts and Johnson",Amy Farrell,jamesrobinson@lee-fox.org,Germany,001-316-232-1119x787,2.09,2024-08-09,Yes,83d3211c-573e-432d-8209-bb84924e4f67,inactive,66.2,2025-04-03,045b59ec-8dc4-4b33-9425-36bca4db9163,Logistics,2.45,2024-02-04
17673700-97e3-4b40-bdb8-7d1532d8aff9,"Shelton, Vasquez and Taylor",Yvonne Williams,ubond@huber.net,Luxembourg,001-256-317-8688x00230,1.63,2024-01-23,No,9efec400-3823-4ae1-a43a-35012d2fa079,active,82.3,2024-05-31,4c056361-3b4a-4c49-8e3c-9999a1fa0f3d,Logistics,4.11,2024-12-10
20be8394-8cbb-4a01-9cac-fd9f6a3eed4f,"Warren, Smith and Barker",Mark Jimenez,mackenzie91@velez.com,India,(695)320-1491x189,3.88,2024-06-21,Yes,4fad4afc-40da-457c-97b5-a46dd257079f,inactive,66.2,2024-10-04,b52bdda3-4304-4061-a203-a2086b7cc5a0,Logistics,1.41,2023-12-20
87a6c63c-65a1-4e9c-bb39-b8aa39d0eb01,Cooper-Johnson,Zachary Lee,shellyobrien@hernandez.com,Italy,214-704-2886,1.55,2024-08-26,Yes,91b53590-37d6-43e5-8f38-3dce3466b6e4,inactive,83.7,2025-01-03,58d06672-af10-4305-9d00-7ee6c82c7e49,Manufacturing,1.2,2025-02-04
3cd68ac3-5665-4d0b-8ac2-9f1dc72c3764,Walls-Patterson,Natasha Stone,wilsondavid@mcmillan.com,Mali,956.369.1062,1.67,2024-01-13,Yes,2cd2cbaf-7d87-4bae-843b-71f8edfc02c9,active,91.7,2024-06-05,89bd3600-7a8c-4402-a057-03732dafec4d,Manufacturing,2.37,2023-07-24
f3e9d42f-1996-4b40-b67d-9053bec2e40d,Saunders LLC,Heather Roth,ryanrodriguez@boone.com,Nigeria,284.940.1348,3.51,2024-12-14,No,67a8ea34-f769-47f2-8c7e-5584c9eaadf0,active,64.9,2024-06-13,3c15b085-45d2-4424-85d8-98f85f4ca791,Manufacturing,4.11,2024-09-02
7a15422e-3cc7-4dc8-8c66-94ab57b53de2,"Durham, Doyle and Rice",Daniel Brewer,brownelizabeth@vazquez-smith.com,Madagascar,(499)814-4920x749,3.17,2024-11-26,No,10a84e4a-0941-41b4-ade4-46906f225963,pending,64.3,2024-12-17,b56b2577-78c3-48cf-a334-2c6b4a9c2dfc,Raw Materials,2.31,2023-12-13
f14da3ea-9faf-417e-92a2-319db4c70241,"Fisher, Weber and Morton",Mary Greer,hdavis@thomas-bowers.org,Hungary,+1-593-425-9140x8499,4.62,2025-03-04,No,a1a949f3-76f7-4f0c-86bc-b6a2d14297e2,active,63.8,2024-09-09,abdea882-1d92-40a4-af1b-d16e8908a6c5,Logistics,3.15,2023-12-07
c7c40854-d6d4-4b06-af59-2f3e1bbd2513,Phillips and Sons,Jessica Elliott,russellholly@kennedy.biz,Uganda,5727348389,4.44,2024-09-24,No,7cc95639-47e0-4404-8e5b-f1d4695f170d,active,77.6,2024-05-31,61a30735-cb80-45bd-a0df-12a24c5b68a1,Raw Materials,3.19,2024-03-27
a672d32f-5c9f-4999-a869-839a9a36e49e,Roach PLC,Steven Sherman,maria56@wilson.org,Jordan,808-726-9582x64186,4.0,2024-03-16,Yes,31fb9738-f861-4467-bcc8-003b8da58dec,pending,69.1,2025-02-05,52f6ea8c-57a4-4106-9321-baacfe476e57,Raw Materials,2.06,2024-05-18
377533ab-d447-4a01-ac67-f7b712a34b04,Hoffman Group,Ronald Khan,lindsayedwards@hooper-christensen.com,Tajikistan,646.282.3948,2.69,2025-02-06,No,fbaa1cc8-4456-43e8-935b-678d3b77ed04,active,94.8,2024-08-26,babfefb8-4e5e-4aac-b816-d52fea908eac,Logistics,3.69,2025-04-19
7a798ed4-2a0b-4d9f-b58f-9bddd520aef5,Smith Ltd,Jessica Myers,dbrown@bass.net,Cook Islands,213-695-0016,2.67,2023-07-21,Yes,7718766d-a907-472b-97a1-901489976668,active,85.4,2024-10-10,7e4d617d-00ea-4dea-8417-6f0490c3f1c8,Raw Materials,1.3,2024-04-16
db9b318b-12ba-4c10-9b45-caa9a13ea32a,"Morris, Chavez and Ayala",Kelly Wiggins,omay@williams.com,Northern Mariana Islands,440-877-7946x207,3.06,2024-12-01,No,d9a9c86a-1f90-4f67-8795-9410f4c7264f,active,68.7,2024-09-07,33cc128f-a7d5-4fc5-a5e9-0ffdde9022bc,Logistics,1.93,2024-07-26
98a7e77b-2149-40ed-abe0-70806961a383,Cooper PLC,Nichole Vasquez,dlivingston@cunningham.com,Seychelles,001-440-768-8413x33731,4.32,2024-02-09,Yes,00d573aa-9024-459c-81a7-a838904555e3,inactive,90.8,2025-02-14,24c66355-2ba7-4971-a539-b7c6d69f7002,Manufacturing,2.4,2023-08-03
5840f425-33de-4f96-abd6-f0fbee3c8687,Rodriguez-Stephens,Adam Atkinson,erikamiller@smith.com,Sao Tome and Principe,(938)352-7789x56133,1.95,2025-03-05,Yes,c8b1ea5b-4f79-4e7a-8643-e718bd598fd5,pending,61.8,2024-11-11,b1370a16-8407-4d6e-8dad-e2d6c995ea1b,Raw Materials,2.81,2024-04-08
43bcbd12-4e9d-4db6-8bf6-60638b917e2d,"Williams, Ali and Lin",Charles Foster,dudleycody@mitchell-brown.info,Costa Rica,+1-241-467-8127x78221,4.19,2024-09-02,No,30d5aaf6-a1c5-4e4d-be5f-5cfa20efc6ad,pending,93.1,2024-10-26,fffc8ee5-e364-4325-8133-0009bcb7de95,Logistics,4.98,2023-12-21
d2152070-e4ee-41bc-bdd7-e170e0d0807c,"Herrera, White and Fuller",Timothy Barnes,jessica79@hall-simmons.com,Tunisia,+1-731-582-8560,3.54,2024-07-15,Yes,32009160-7c2d-498e-940d-289ef4149afe,active,82.7,2024-11-21,9cc2a71a-23e9-4f04-9cdc-333817646ae7,Raw Materials,3.19,2023-10-21
05ddffbf-bd21-4b7d-b5b3-50ab731bd233,Floyd-Chapman,Jessica Becker,chavezisabel@valencia-crawford.biz,Maldives,001-420-350-6821x22355,3.09,2025-05-18,Yes,c9b02653-ac60-4014-b73e-c700c5b0a874,pending,64.1,2025-03-03,6e52fe64-9039-4efa-a9d5-c67e5a060fca,Raw Materials,3.35,2024-02-22
5db4d496-a8d8-4b3d-9f9a-7704adc25f16,Waters PLC,Teresa Mcdaniel MD,jessicamills@jones.com,Greece,001-567-890-8984,4.85,2024-08-21,No,b8d946f7-51b4-41d0-9f15-dfcd4048bf31,inactive,95.4,2025-03-06,99b59928-745c-4a5a-a74e-47cc57f909eb,Raw Materials,1.71,2025-05-13
8bf63e19-c889-44e7-89ef-10888ab72eb9,Benton and Sons,Amanda Rivera,beanheather@bates.biz,Saint Helena,+1-348-642-4959x881,3.66,2024-02-01,Yes,41e5300d-054d-4ec6-9b65-627000f9e655,pending,76.0,2024-07-17,bac6c4f6-27c5-412e-998d-9644ee2ffcbe,Manufacturing,4.65,2024-08-01
7537fb16-81ed-4eb3-8bb2-7f15a045d9e6,Dominguez Group,Thomas Young,ewest@ryan.com,Anguilla,+1-874-461-9177x987,1.68,2025-02-08,Yes,3a9f4310-8322-4c4d-a1ab-f2f08631d72e,inactive,61.3,2024-08-26,16cea0c0-94d7-47ce-8e5f-fafc23ae421d,Manufacturing,1.31,2024-11-25
817c781a-6fbc-4464-aa52-4c6993188472,Higgins-Moore,Erica Ray,cgamble@patel.com,Pitcairn Islands,+1-235-204-0566x9579,4.31,2024-09-26,No,df019099-b781-4978-a617-f711ae842604,active,66.9,2024-09-12,2ecfb4f4-12ca-40bb-af63-a90ff820cb5c,Logistics,2.94,2025-04-25
8ab171e0-e657-4d38-8793-acb12afcc87e,Osborne LLC,Debra White,zmurray@taylor.com,Colombia,+1-832-489-4633x8915,4.77,2023-11-30,Yes,e0608236-8139-464f-9eb2-2aaa0b829483,pending,63.2,2025-05-19,830bf89b-378f-4dc6-8d5a-79e1d12d841a,Manufacturing,3.83,2025-05-17
53effcdf-ea7e-49ac-ae37-2e39af396095,Patel LLC,Tara Thompson,paul92@shah-walker.com,Guam,695.813.8186x55078,2.78,2025-04-17,No,84920df7-2603-4f4d-89d3-5097d2fb1468,pending,98.6,2024-07-13,f866b9c6-1409-4512-a451-6bc3c852b100,Raw Materials,2.95,2023-11-14
9c215920-0400-4c5d-930a-542a8f05f94e,Avila-Mejia,Dennis Smith,courtney18@jones.org,Liberia,(303)785-9340,1.26,2023-10-24,Yes,8033fa0f-a9f1-4e25-905f-cc798b5f48c1,inactive,69.9,2024-12-27,8ce4b2ea-4b3b-4740-902c-48ce40b61987,Logistics,4.18,2023-06-24
4b2ca54d-5343-4238-9694-c02c4ebd9823,Rodriguez-Carey,Daniel Thompson,lisaalvarez@davis.com,Aruba,4949214105,4.8,2024-02-27,No,274da67c-2aad-444d-be77-1d30c09dc63a,active,65.0,2024-12-04,109bc6aa-f61f-4936-926e-3ebf1d56088f,Raw Materials,1.48,2023-12-05
1f3c4a38-ff62-499a-b2ae-7fce877a71fc,"Vargas, Kennedy and Brown",Bonnie Woods,michael38@grant.com,Vietnam,486-460-5986x78744,2.63,2024-05-18,Yes,d62bb9bc-6436-4ee5-ae1a-bc528f432cf4,active,81.4,2025-04-25,ed5a3641-00ce-4ed2-b25d-7f4fc51f39fe,Raw Materials,3.39,2024-04-20
fbaff9ca-5658-44d5-829d-03f5567ffe50,"Barry, Ramirez and Chen",Jennifer Cox,kristin94@shaw.org,United States Minor Outlying Islands,416-650-2000,1.81,2024-02-20,No,fee35373-70d4-43ba-960f-9f46aa6284b2,pending,70.4,2025-01-13,bf949aa6-b705-4641-b24f-d9415fcb9997,Manufacturing,2.62,2023-06-25
e0df542d-a5b8-43c2-9619-cf443ac5524f,Jones and Sons,Shawn Ware,lloydmiranda@clark.com,Liberia,6838682144,2.67,2024-03-01,Yes,202087f9-c992-487a-a189-4305430b28df,pending,91.4,2025-04-30,88fb4850-5eae-4df8-ba8e-7450ccdf97b5,Logistics,3.56,2025-04-14
7d99e386-b77c-4be6-bebe-e6a69eb5d8d2,Porter Ltd,Courtney Cole DDS,sball@gutierrez.net,Saint Vincent and the Grenadines,001-525-343-1832x812,4.92,2023-08-24,Yes,005bc708-14dd-4ae7-8032-809745128209,active,86.4,2024-11-12,29947006-eb81-4655-87e7-26eb36967772,Logistics,1.05,2023-10-30
d756b927-e0f0-4008-a4a9-94d79b48c6fb,"Smith, Torres and Davis",Adam Davis,robertburns@robbins.com,Anguilla,+1-727-968-1722,2.34,2024-04-27,No,685bd50c-a061-4249-9649-c399e7cc2b4b,pending,86.9,2025-05-01,ea4d2eb2-1572-40bc-97bc-d51cf58ebfde,Raw Materials,2.61,2024-04-12
5cf9d973-f929-4da0-bf30-070d42a5af9b,"Burton, Webb and Gray",Terri Nguyen,dixonkimberly@harmon.com,Saint Lucia,360-982-7172,3.51,2024-10-07,No,c116a801-2605-4e1f-8609-e5707b6c91bb,inactive,74.2,2025-02-16,6b7de414-83f5-4449-a8d1-3664e8fe7256,Logistics,3.53,2024-12-19
b79a0c86-c986-43e4-b161-c88832c52d76,"Robinson, Cunningham and Aguilar",Ryan Johnson,geraldray@browning.com,Zimbabwe,465-591-4388,4.63,2025-03-09,Yes,a31da31c-b90f-4477-a5bc-496766d457e0,inactive,76.7,2024-07-07,f937b719-db9a-4b11-a280-e1f1f49efdc8,Raw Materials,3.46,2025-01-16
b3d51708-5d1a-4023-a73f-f5245339eb18,Clarke PLC,Justin Parker,umartinez@ford.com,Sri Lanka,(943)909-5449x7912,3.33,2023-05-25,Yes,77819fd4-d201-439c-bec8-f1622be8408c,active,84.8,2024-11-16,1b868dab-0252-4981-9fb7-b07f68596326,Logistics,3.16,2023-10-07
11e3d175-70ad-4070-aca0-ed97922fe35d,Brown and Sons,Linda Wolf,nhiggins@zimmerman-roth.com,Mozambique,+1-883-222-0125,4.07,2024-06-27,No,cc11cf7e-87a3-4a74-8980-9ee3f3d0d4fc,inactive,93.6,2025-04-14,d533cb06-a7a7-41a3-95ee-38a1647e2124,Raw Materials,4.1,2024-01-30
0b62192a-e224-4224-89a3-e57e2c5b2eb0,Juarez-Burns,Melissa Owens,nbailey@singh.net,Guinea-Bissau,(638)560-0304,4.84,2025-03-28,Yes,704ff990-1ad4-406d-86d8-24fec5e1a14b,active,88.9,2025-01-06,29200cdd-cca2-4d77-b13a-107130a6872a,Manufacturing,4.55,2023-06-17
929a3bab-d08e-4441-94fe-9960a5396212,"Flores, Stevens and Reed",Tiffany Wiggins,johnsonedward@jackson.com,Panama,5142374830,2.94,2024-07-18,Yes,7f914849-536f-414f-b1ca-1d73a858c97f,pending,99.9,2025-04-25,4ad48934-9ab7-4c0a-99d7-527d650f5500,Raw Materials,3.88,2024-06-27
