supplier_uuid,supplier_name,contact_name,email,country,phone,performance_score,last_audit_date,preferred_supplier,supplier_uuid,status,compliance_score,last_inspection,supplier_uuid,category,rating,last_order_date
9c2f3381-7736-4b28-a25e-75c8f8f431f9,"Brown, Watts and Johnson",Amy Farrell,jamesrobinson@lee-fox.org,Germany,001-316-232-1119x787,2.79,2024-08-08,No,b19d78e3-0768-470c-82fb-a3d1936f88ce,inactive,74.9,2024-07-03,b19d78e3-0768-470c-82fb-a3d1936f88ce,Raw Materials,1.7,2023-08-16
17673700-97e3-4b40-bdb8-7d1532d8aff9,"Shelton, Vasquez and Taylor",Yvonne Williams,ubond@huber.net,Luxembourg,001-256-317-8688x00230,1.01,2024-01-22,Yes,7fb14b4b-812a-4c82-b200-a6f9b8a9c83c,pending,78.2,2024-06-24,7fb14b4b-812a-4c82-b200-a6f9b8a9c83c,Raw Materials,3.81,2023-07-28
20be8394-8cbb-4a01-9cac-fd9f6a3eed4f,"Warren, Smith and Barker",Mark Jimenez,mackenzie91@velez.com,India,(695)320-1491x189,4.51,2024-06-20,Yes,8b575c11-24ce-40a1-a03c-5f4fc25b607d,inactive,86.5,2024-08-11,8b575c11-24ce-40a1-a03c-5f4fc25b607d,Raw Materials,2.19,2023-11-02
87a6c63c-65a1-4e9c-bb39-b8aa39d0eb01,Cooper-Johnson,Zachary Lee,shellyobrien@hernandez.com,Italy,214-704-2886,1.08,2024-08-25,Yes,9fe2cadc-8cba-42b1-ac9e-d1505b193a9b,inactive,87.7,2024-06-10,9fe2cadc-8cba-42b1-ac9e-d1505b193a9b,Manufacturing,3.09,2023-06-30
3cd68ac3-5665-4d0b-8ac2-9f1dc72c3764,Walls-Patterson,Natasha Stone,wilsondavid@mcmillan.com,Mali,956.369.1062,3.91,2024-01-12,Yes,c66a6065-8c51-4a02-a33a-c2d0e41ea3ac,pending,99.0,2025-05-22,c66a6065-8c51-4a02-a33a-c2d0e41ea3ac,Raw Materials,2.69,2025-05-21
f3e9d42f-1996-4b40-b67d-9053bec2e40d,Saunders LLC,Heather Roth,ryanrodriguez@boone.com,Nigeria,284.940.1348,1.75,2024-12-13,No,04541f13-ac74-4301-8a74-5def09c6e17d,inactive,60.6,2025-05-03,04541f13-ac74-4301-8a74-5def09c6e17d,Raw Materials,4.12,2025-04-13
7a15422e-3cc7-4dc8-8c66-94ab57b53de2,"Durham, Doyle and Rice",Daniel Brewer,brownelizabeth@vazquez-smith.com,Madagascar,(499)814-4920x749,1.2,2024-11-25,No,34eab001-37ec-4916-9190-64285db08ee1,pending,82.8,2024-11-05,34eab001-37ec-4916-9190-64285db08ee1,Raw Materials,4.09,2024-04-21
f14da3ea-9faf-417e-92a2-319db4c70241,"Fisher, Weber and Morton",Mary Greer,hdavis@thomas-bowers.org,Hungary,+1-593-425-9140x8499,4.82,2025-03-03,No,5379ceb3-329e-4f4d-8ee0-b7f5d673d8e9,active,97.7,2024-10-16,5379ceb3-329e-4f4d-8ee0-b7f5d673d8e9,Logistics,3.09,2024-03-13
c7c40854-d6d4-4b06-af59-2f3e1bbd2513,Phillips and Sons,Jessica Elliott,russellholly@kennedy.biz,Uganda,5727348389,1.9,2024-09-23,No,a7eb7d25-a2c9-4d78-a119-d4ff056bc7bf,pending,78.5,2024-11-02,a7eb7d25-a2c9-4d78-a119-d4ff056bc7bf,Logistics,2.48,2024-04-15
a672d32f-5c9f-4999-a869-839a9a36e49e,Roach PLC,Steven Sherman,maria56@wilson.org,Jordan,808-726-9582x64186,3.36,2024-03-15,Yes,75f777b7-c456-4cb3-82f1-417e2a6b5dae,inactive,76.0,2024-06-16,75f777b7-c456-4cb3-82f1-417e2a6b5dae,Raw Materials,2.97,2023-07-13
377533ab-d447-4a01-ac67-f7b712a34b04,Hoffman Group,Ronald Khan,lindsayedwards@hooper-christensen.com,Tajikistan,646.282.3948,2.61,2025-02-05,Yes,5da601ea-6187-4ae0-ad0e-7a58519aeb44,pending,75.4,2024-12-30,5da601ea-6187-4ae0-ad0e-7a58519aeb44,Manufacturing,2.16,2024-08-09
7a798ed4-2a0b-4d9f-b58f-9bddd520aef5,Smith Ltd,Jessica Myers,dbrown@bass.net,Cook Islands,213-695-0016,3.45,2023-07-20,No,7672317d-5e3b-4441-9ef9-8613a8f90d8e,pending,71.5,2025-02-01,7672317d-5e3b-4441-9ef9-8613a8f90d8e,Logistics,4.93,2024-10-13
db9b318b-12ba-4c10-9b45-caa9a13ea32a,"Morris, Chavez and Ayala",Kelly Wiggins,omay@williams.com,Northern Mariana Islands,440-877-7946x207,2.63,2024-11-30,Yes,4bba8a39-e5e1-4ec1-aaf4-03ca94d467b9,pending,77.6,2024-09-28,4bba8a39-e5e1-4ec1-aaf4-03ca94d467b9,Logistics,1.25,2024-02-05
98a7e77b-2149-40ed-abe0-70806961a383,Cooper PLC,Nichole Vasquez,dlivingston@cunningham.com,Seychelles,001-440-768-8413x33731,2.92,2024-02-08,No,57dfde3b-917f-4f1c-9733-4e1e7ea08ec3,pending,66.4,2024-12-31,57dfde3b-917f-4f1c-9733-4e1e7ea08ec3,Logistics,1.21,2024-08-12
5840f425-33de-4f96-abd6-f0fbee3c8687,Rodriguez-Stephens,Adam Atkinson,erikamiller@smith.com,Sao Tome and Principe,(938)352-7789x56133,4.3,2025-03-04,Yes,0681cc00-5e2b-4f96-b9ec-58425ef04225,inactive,87.0,2025-04-13,0681cc00-5e2b-4f96-b9ec-58425ef04225,Raw Materials,4.85,2025-03-04
43bcbd12-4e9d-4db6-8bf6-60638b917e2d,"Williams, Ali and Lin",Charles Foster,dudleycody@mitchell-brown.info,Costa Rica,+1-241-467-8127x78221,1.82,2024-09-01,No,3d700453-a606-4af6-a584-5c8952ff6f83,pending,77.6,2025-01-28,3d700453-a606-4af6-a584-5c8952ff6f83,Manufacturing,2.06,2024-10-07
d2152070-e4ee-41bc-bdd7-e170e0d0807c,"Herrera, White and Fuller",Timothy Barnes,jessica79@hall-simmons.com,Tunisia,+1-731-582-8560,3.06,2024-07-14,Yes,b5c76204-902a-459a-a24e-11ba6300423a,inactive,74.2,2025-01-08,b5c76204-902a-459a-a24e-11ba6300423a,Logistics,1.54,2024-08-26
05ddffbf-bd21-4b7d-b5b3-50ab731bd233,Floyd-Chapman,Jessica Becker,chavezisabel@valencia-crawford.biz,Maldives,001-420-350-6821x22355,3.38,2025-05-17,Yes,8391f85d-4ce4-4e87-9d5f-232f716fafaf,pending,86.6,2024-10-02,8391f85d-4ce4-4e87-9d5f-232f716fafaf,Raw Materials,1.99,2024-02-13
5db4d496-a8d8-4b3d-9f9a-7704adc25f16,Waters PLC,Teresa Mcdaniel MD,jessicamills@jones.com,Greece,001-567-890-8984,4.93,2024-08-20,No,49460a43-d6ff-4242-b502-7fdae3dd0b38,inactive,85.4,2025-04-15,49460a43-d6ff-4242-b502-7fdae3dd0b38,Manufacturing,4.95,2025-03-09
8bf63e19-c889-44e7-89ef-10888ab72eb9,Benton and Sons,Amanda Rivera,beanheather@bates.biz,Saint Helena,+1-348-642-4959x881,4.98,2024-01-31,No,58503809-9fcf-4f54-b968-d9ea8f248157,inactive,69.1,2025-05-01,58503809-9fcf-4f54-b968-d9ea8f248157,Manufacturing,3.65,2025-04-10
7537fb16-81ed-4eb3-8bb2-7f15a045d9e6,Dominguez Group,Thomas Young,ewest@ryan.com,Anguilla,+1-874-461-9177x987,2.67,2025-02-07,Yes,bd339897-2188-4028-901d-0201b08eca45,pending,82.6,2025-03-30,bd339897-2188-4028-901d-0201b08eca45,Logistics,2.85,2025-02-04
817c781a-6fbc-4464-aa52-4c6993188472,Higgins-Moore,Erica Ray,cgamble@patel.com,Pitcairn Islands,+1-235-204-0566x9579,3.19,2024-09-25,No,cf1af575-24b6-491c-9df1-f49be59a3a64,pending,64.5,2025-04-28,cf1af575-24b6-491c-9df1-f49be59a3a64,Logistics,1.79,2025-04-04
8ab171e0-e657-4d38-8793-acb12afcc87e,Osborne LLC,Debra White,zmurray@taylor.com,Colombia,+1-832-489-4633x8915,1.55,2023-11-29,No,ab323824-e4eb-4b45-b400-6463f141671d,inactive,67.6,2025-03-01,ab323824-e4eb-4b45-b400-6463f141671d,Logistics,4.54,2024-12-08
53effcdf-ea7e-49ac-ae37-2e39af396095,Patel LLC,Tara Thompson,paul92@shah-walker.com,Guam,695.813.8186x55078,2.84,2025-04-16,Yes,29fd9415-8028-4f6c-b9fd-0365a52e4cba,inactive,73.8,2025-03-01,29fd9415-8028-4f6c-b9fd-0365a52e4cba,Manufacturing,4.01,2024-12-09
9c215920-0400-4c5d-930a-542a8f05f94e,Avila-Mejia,Dennis Smith,courtney18@jones.org,Liberia,(303)785-9340,4.25,2023-10-23,Yes,5036ba69-a66d-4249-a4f4-9e7a1305b643,inactive,93.7,2024-06-26,5036ba69-a66d-4249-a4f4-9e7a1305b643,Logistics,4.99,2023-08-01
4b2ca54d-5343-4238-9694-c02c4ebd9823,Rodriguez-Carey,Daniel Thompson,lisaalvarez@davis.com,Aruba,4949214105,1.23,2024-02-26,No,b5b334c4-a110-40ab-9c39-e4eb112d894b,inactive,86.4,2024-07-28,b5b334c4-a110-40ab-9c39-e4eb112d894b,Logistics,3.23,2023-10-05
1f3c4a38-ff62-499a-b2ae-7fce877a71fc,"Vargas, Kennedy and Brown",Bonnie Woods,michael38@grant.com,Vietnam,486-460-5986x78744,4.75,2024-05-17,No,5fcf8f6f-e85d-4eda-950d-12c24ca37955,pending,72.5,2024-11-17,5fcf8f6f-e85d-4eda-950d-12c24ca37955,Manufacturing,1.57,2024-05-16
fbaff9ca-5658-44d5-829d-03f5567ffe50,"Barry, Ramirez and Chen",Jennifer Cox,kristin94@shaw.org,United States Minor Outlying Islands,416-650-2000,2.17,2024-02-19,No,2620c92b-51d5-4b5f-8bbc-ed0fb5e575f5,active,92.1,2024-06-12,2620c92b-51d5-4b5f-8bbc-ed0fb5e575f5,Manufacturing,1.47,2023-07-05
e0df542d-a5b8-43c2-9619-cf443ac5524f,Jones and Sons,Shawn Ware,lloydmiranda@clark.com,Liberia,6838682144,4.38,2024-02-29,Yes,ce8c9c65-ca1c-4593-8a55-0b84345abbc9,pending,89.6,2025-01-20,ce8c9c65-ca1c-4593-8a55-0b84345abbc9,Raw Materials,3.92,2024-09-19
7d99e386-b77c-4be6-bebe-e6a69eb5d8d2,Porter Ltd,Courtney Cole DDS,sball@gutierrez.net,Saint Vincent and the Grenadines,001-525-343-1832x812,4.83,2023-08-23,No,c3d94859-62be-4e5c-a173-eba1793cd1d9,inactive,66.3,2025-01-05,c3d94859-62be-4e5c-a173-eba1793cd1d9,Manufacturing,4.39,2024-08-20
d756b927-e0f0-4008-a4a9-94d79b48c6fb,"Smith, Torres and Davis",Adam Davis,robertburns@robbins.com,Anguilla,+1-727-968-1722,3.14,2024-04-26,Yes,0695a0ba-33d5-4eaf-b696-33d743177b8e,active,82.6,2024-11-25,0695a0ba-33d5-4eaf-b696-33d743177b8e,Manufacturing,2.79,2024-05-31
5cf9d973-f929-4da0-bf30-070d42a5af9b,"Burton, Webb and Gray",Terri Nguyen,dixonkimberly@harmon.com,Saint Lucia,360-982-7172,2.34,2024-10-06,Yes,4cd8f531-2439-4e37-8c03-4a8ac64cda80,pending,99.6,2025-05-05,4cd8f531-2439-4e37-8c03-4a8ac64cda80,Raw Materials,2.23,2025-04-17
b79a0c86-c986-43e4-b161-c88832c52d76,"Robinson, Cunningham and Aguilar",Ryan Johnson,geraldray@browning.com,Zimbabwe,465-591-4388,1.05,2025-03-08,No,5cc4adcb-ba91-41ed-9291-9b853044ffc4,active,75.4,2025-01-27,5cc4adcb-ba91-41ed-9291-9b853044ffc4,Raw Materials,4.81,2024-10-03
b3d51708-5d1a-4023-a73f-f5245339eb18,Clarke PLC,Justin Parker,umartinez@ford.com,Sri Lanka,(943)909-5449x7912,3.27,2023-05-24,Yes,efebd2bc-b936-4f39-ac1c-0a753df1e70e,inactive,90.5,2024-06-24,efebd2bc-b936-4f39-ac1c-0a753df1e70e,Manufacturing,4.26,2023-07-28
11e3d175-70ad-4070-aca0-ed97922fe35d,Brown and Sons,Linda Wolf,nhiggins@zimmerman-roth.com,Mozambique,+1-883-222-0125,3.8,2024-06-26,No,48d5de25-fdf4-4a04-bce2-358d2b24dedb,active,89.0,2025-04-08,48d5de25-fdf4-4a04-bce2-358d2b24dedb,Raw Materials,1.64,2025-02-22
0b62192a-e224-4224-89a3-e57e2c5b2eb0,Juarez-Burns,Melissa Owens,nbailey@singh.net,Guinea-Bissau,(638)560-0304,3.77,2025-03-27,Yes,b3c563ba-bc9d-4a97-8275-99644925a8c1,active,72.9,2024-07-24,b3c563ba-bc9d-4a97-8275-99644925a8c1,Manufacturing,4.49,2023-09-26
929a3bab-d08e-4441-94fe-9960a5396212,"Flores, Stevens and Reed",Tiffany Wiggins,johnsonedward@jackson.com,Panama,5142374830,2.18,2024-07-17,No,6fbefd0d-c5dd-449d-bfa8-ba5e33453927,active,96.5,2024-08-15,6fbefd0d-c5dd-449d-bfa8-ba5e33453927,Logistics,1.59,2023-11-09
35dde534-1528-4855-b858-406cfdff67de,"Watkins, Davis and Ponce",Anthony Hernandez,darrellmoore@bradshaw.com,Austria,491-211-6612,4.01,2023-08-19,No,c93670a9-cb57-4bb6-95e3-1909a4dc3ff3,active,94.7,2024-05-30,c93670a9-cb57-4bb6-95e3-1909a4dc3ff3,Logistics,1.94,2023-06-08
22d00779-724d-4c00-882b-bc6fb8bf6903,"Cooper, Newton and Rice",David Schaefer,benjaminarmstrong@james-clark.com,Panama,(374)681-2421,1.44,2023-06-08,Yes,cc16687d-2d10-4257-971a-e5ed4021b7c1,active,90.2,2025-02-08,cc16687d-2d10-4257-971a-e5ed4021b7c1,Logistics,4.6,2024-10-27
a016d50a-6510-4b6f-aedb-d2728ef26cac,"Taylor, Rogers and Smith",Vicki Hernandez,nicholas09@haynes.com,Saint Helena,(910)339-9529x7013,4.88,2023-09-03,No,09edd3b6-e6b3-4de4-8d3a-b986d29f222c,inactive,97.1,2024-10-01,09edd3b6-e6b3-4de4-8d3a-b986d29f222c,Raw Materials,4.48,2024-02-11
5be87a2a-ef67-49d2-ac82-3a4130d569ed,"Nguyen, Richardson and Parker",Christy Johnson,beasleykimberly@thomas.com,Jamaica,259-427-3874,3.97,2024-08-02,Yes,5a845807-2a2e-4a7b-a8f8-06e8d49892f6,active,61.5,2024-11-13,5a845807-2a2e-4a7b-a8f8-06e8d49892f6,Logistics,3.25,2024-05-06
b8b75626-b805-4666-b16f-f4f50fbfae31,Reynolds PLC,Darren Martinez,amanda15@green-shields.com,Cyprus,001-940-730-1095x679,4.63,2024-03-27,No,0fa64182-9174-429d-953f-22115125e54e,pending,94.9,2025-02-04,0fa64182-9174-429d-953f-22115125e54e,Manufacturing,2.76,2024-10-21
109c21df-9f76-4b6f-8eea-155bc96e517f,Ramos-Rhodes,Mrs. Jessica Thompson MD,iskinner@murray-smith.com,Moldova,5183103068,2.44,2024-04-15,No,7a7be33f-d13a-495f-acd1-94fc4845ac27,pending,80.2,2024-12-30,7a7be33f-d13a-495f-acd1-94fc4845ac27,Logistics,1.54,2024-08-09
1708f96e-f176-4fbd-8371-14e346b3138a,Martin-Black,Kelly Burnett,seth29@oneill.com,Romania,5712380671,1.91,2024-04-24,No,ccec13a7-22e4-4299-96aa-995440bcc972,inactive,79.0,2025-04-20,ccec13a7-22e4-4299-96aa-995440bcc972,Raw Materials,4.2,2025-03-18
f801a8bf-1467-473a-9507-14a73aac2179,Hess LLC,Joseph Hill,james62@padilla.com,Mongolia,(325)288-5766x94703,3.26,2024-01-21,No,532dcae4-2763-457f-a77c-1cf83c96326a,pending,64.4,2024-09-09,532dcae4-2763-457f-a77c-1cf83c96326a,Raw Materials,3.4,2023-12-30
df466896-cdbc-4b08-abc9-fbb3fff03027,Lawson and Sons,Tamara Gonzales,mary66@miller.com,Malta,827.300.0466,4.82,2024-01-05,No,e6694f3f-8dbe-41e1-961a-a2030216d820,inactive,86.0,2024-12-25,e6694f3f-8dbe-41e1-961a-a2030216d820,Manufacturing,4.98,2024-07-30
066208b6-96dd-4b80-a078-6e8f54909f0a,Pope Inc,John Mcdonald,benjamin49@stephens.com,Swaziland,001-294-690-5315x204,2.76,2024-09-06,Yes,1d257d3a-c81f-4bbd-b76e-e4c9f46e8c4d,active,88.7,2024-08-04,1d257d3a-c81f-4bbd-b76e-e4c9f46e8c4d,Raw Materials,1.15,2023-10-19
ede40cf0-7f35-4843-925b-b219991228be,Logan-Rice,Danny Brown MD,ajennings@morrison-brady.com,Isle of Man,(412)737-4077x9433,1.98,2024-04-06,Yes,bad829e9-f696-49ee-bdb3-1ff54d777e4d,pending,95.8,2025-05-14,bad829e9-f696-49ee-bdb3-1ff54d777e4d,Manufacturing,1.97,2025-05-06
f78ffd83-b05a-46bf-bca9-eeba35ffdd0c,"Santiago, Larson and Aguilar",Whitney Griffin,joneslynn@martin-jordan.com,Anguilla,870.287.8211,1.5,2025-01-26,No,b5c5fd9f-8099-427a-8d11-435d431185aa,inactive,91.8,2024-10-03,b5c5fd9f-8099-427a-8d11-435d431185aa,Raw Materials,1.9,2024-02-15
07059d15-a8c5-440f-aa54-e68fa9274d42,"Pratt, Burton and Davis",Taylor Acevedo,younggabrielle@duncan.org,Kiribati,(211)370-8894,4.24,2025-05-01,Yes,99cfc5aa-36de-4ce6-b3be-b3611193874e,pending,61.1,2025-02-26,99cfc5aa-36de-4ce6-b3be-b3611193874e,Raw Materials,3.77,2024-12-03
4291b38c-e4e7-47a3-a624-f8eded965f31,Nichols-Martin,Travis Stephenson,ashleyalexander@brooks.com,Sudan,4485067571,3.18,2024-02-24,No,2d07d2e3-b120-47ef-aeb2-1dcc9f97fa5b,active,95.8,2025-04-13,2d07d2e3-b120-47ef-aeb2-1dcc9f97fa5b,Raw Materials,3.23,2025-03-05
673a0c97-987e-428b-8caf-ae2b15caf379,Duran Ltd,Christopher Macdonald,lacey96@mckee.biz,Mozambique,+1-770-840-9531x41961,1.29,2023-06-24,No,1651b4bb-6a7f-4e10-8bff-53886d71e216,pending,83.1,2024-07-28,1651b4bb-6a7f-4e10-8bff-53886d71e216,Raw Materials,1.33,2023-10-05
3f843c8f-a46f-47b5-8d45-e921e64b5523,Freeman Ltd,Melissa Grant,jennifer51@carpenter-trevino.biz,Cocos (Keeling) Islands,209-664-9668x3496,3.63,2024-04-18,Yes,20e0463d-d1c3-416e-8a54-a5f33d3d4d08,pending,69.2,2024-07-03,20e0463d-d1c3-416e-8a54-a5f33d3d4d08,Logistics,1.08,2023-08-15
71a67925-1094-4b53-a6d5-1dc14ff90831,Hernandez LLC,Charles Zavala,bethany36@daniels-martinez.net,Montserrat,001-934-486-8839x06246,1.64,2025-05-16,No,c5f52912-06a2-4feb-a696-b86d1dd2c38a,active,74.6,2024-07-21,c5f52912-06a2-4feb-a696-b86d1dd2c38a,Manufacturing,2.95,2023-09-20
9a18e6bb-71f6-41a8-86f7-3047c0bdbeaf,"Jones, Johnson and Whitaker",Benjamin Lutz,williskatherine@wright.com,Swaziland,461.533.7605,4.93,2023-06-24,Yes,b52f1129-b220-4f32-a202-8858161891b0,inactive,86.6,2024-08-04,b52f1129-b220-4f32-a202-8858161891b0,Manufacturing,1.15,2023-10-18
82d3c040-8e69-44d3-923b-505c4127bbb7,Morales Ltd,Christopher Knox,karen72@martinez-davis.com,Pakistan,9349409661,4.8,2025-03-08,No,0a18501d-394a-4116-be72-54691565b21b,active,93.7,2024-06-24,0a18501d-394a-4116-be72-54691565b21b,Logistics,3.12,2023-07-29
c5bbff64-10b9-4399-bf5d-96d6ee6d7a27,"Martinez, Green and Medina",Lydia Payne,clinesteven@thomas.biz,Maldives,835-592-6648,2.48,2024-10-14,Yes,8f7bd817-4e29-4617-9bfa-edfc97917131,inactive,69.5,2024-06-03,8f7bd817-4e29-4617-9bfa-edfc97917131,Raw Materials,4.9,2023-06-17
9e58f8b6-b24c-4782-a554-f48c94eeda02,"Alexander, Conrad and James",Steven Davis,brianna50@martinez.org,Philippines,(307)953-6051,2.91,2023-07-19,No,9a331379-f366-4756-8690-81e59e39c62f,inactive,96.3,2024-06-09,9a331379-f366-4756-8690-81e59e39c62f,Manufacturing,2.23,2023-06-29
3a21356c-0fd6-4618-ba6b-295caec9c199,"Medina, Wise and Aguirre",Ernest Jenkins,craigriley@watson-brown.info,Albania,6094942489,4.73,2023-06-26,Yes,b61e9e5d-873e-41b2-a50c-b05b8b87760e,active,66.3,2024-06-16,b61e9e5d-873e-41b2-a50c-b05b8b87760e,Manufacturing,1.34,2023-07-13
6002ed7b-ffa6-4f21-a057-8624eba67102,"Grimes, Floyd and Yang",Jessica Jimenez,murphyryan@smith.com,Jamaica,(277)858-0974x533,1.61,2023-08-26,Yes,4d5116cd-6983-4150-ad6b-dc9b613d98d2,active,87.9,2025-03-14,4d5116cd-6983-4150-ad6b-dc9b613d98d2,Raw Materials,1.01,2025-01-03
4212173f-5e99-4f0d-8840-42f9db66cc53,Liu-Logan,Cathy Barnes,brian65@franklin.biz,Central African Republic,(912)624-2767,4.33,2024-03-11,Yes,d3128947-1df4-471f-b031-8a1228647c4b,active,89.9,2024-12-17,d3128947-1df4-471f-b031-8a1228647c4b,Raw Materials,4.47,2024-07-14
113cb009-9cff-47c5-90e5-b83bc388fb0e,Johnson-Miller,William Davis,amanda86@smith.com,Botswana,798.967.7823x1299,2.7,2025-04-02,Yes,9710160b-de6d-4591-9362-0975ad14ea20,pending,93.3,2024-06-04,9710160b-de6d-4591-9362-0975ad14ea20,Manufacturing,4.22,2023-06-18
cd4a3c8e-ee55-4e96-837c-9932e5b32f0b,Griffin-Gamble,Dennis Martin,ujones@calhoun.com,Marshall Islands,737-453-6596x807,4.21,2024-02-16,Yes,378a9213-abb3-4204-91f2-4fd82771c5f8,pending,66.6,2024-07-31,378a9213-abb3-4204-91f2-4fd82771c5f8,Raw Materials,2.18,2023-10-10
2cc18e4d-8399-4e41-b2af-577d43c527a4,Anderson-Powers,Crystal Nguyen,michael40@lowe.com,Gambia,+1-654-975-2311x2327,2.93,2024-10-02,No,ba209b9d-8fc4-4937-b6d7-7d91647e7d75,inactive,78.4,2025-03-16,ba209b9d-8fc4-4937-b6d7-7d91647e7d75,Manufacturing,3.72,2025-01-08
fbb8d9fe-d0cb-46e9-bbc2-b67c9eec1868,Hayes Group,Dana Carter,tracyjohnson@ryan.info,Guinea,001-208-801-9630x453,2.0,2024-08-10,Yes,f587a482-7138-44dc-9816-f30b34f735ed,inactive,99.0,2024-07-16,f587a482-7138-44dc-9816-f30b34f735ed,Raw Materials,2.1,2023-09-10
53332e5d-3ac3-4c05-ba96-a00dcaf6a7d4,"Gardner, Gallegos and Adams",Erin Perez,alexander18@espinoza.info,Lebanon,248.516.5244x45446,3.27,2025-01-11,Yes,dcd1e2d9-e189-40ef-ae58-83cbc2a7f547,inactive,88.2,2025-01-06,dcd1e2d9-e189-40ef-ae58-83cbc2a7f547,Logistics,4.56,2024-08-22
10e29558-b03d-4665-9c93-e629e106ae32,Morrison-Robinson,Kristen Smith,john91@herrera.net,Panama,286-699-9698x829,1.25,2025-05-18,No,4ce68b19-fde0-4178-8dc8-196e7d32c7e6,inactive,64.1,2025-05-13,4ce68b19-fde0-4178-8dc8-196e7d32c7e6,Manufacturing,3.69,2025-05-03
b3fce44c-942a-4c09-bb32-99df50833557,Monroe Inc,Jerry Taylor,zhall@hensley.net,San Marino,(542)342-3839x7283,3.93,2023-09-10,Yes,fd922b6f-b21e-4700-a147-6a7fb6267d96,pending,98.6,2024-06-16,fd922b6f-b21e-4700-a147-6a7fb6267d96,Logistics,1.1,2023-07-12
a8d705bf-a564-4e98-bc3e-9ed11cdbd909,"Porter, Myers and Montoya",Lacey Lucero,josephangela@jackson.com,Suriname,802-932-0018,2.8,2024-04-04,No,dbb6c4a3-02e7-4484-95c7-8ccb7bf80355,pending,97.2,2025-01-16,dbb6c4a3-02e7-4484-95c7-8ccb7bf80355,Manufacturing,2.84,2024-09-12
07a1012a-e8f8-4e43-8b99-69081d575d69,"Skinner, Carlson and Parrish",Megan Espinoza,smithchristopher@lopez-reyes.com,France,2389453198,3.52,2023-12-11,No,902ce1fc-e6e3-45e0-8c40-476cb0d71191,pending,72.4,2024-06-24,902ce1fc-e6e3-45e0-8c40-476cb0d71191,Logistics,1.63,2023-07-29
db30e078-c435-4ad5-8046-75c7c87533e5,"May, Lee and Parker",Leah Collier,johnsonjames@bryant.com,Afghanistan,(845)896-7150x066,1.95,2023-12-05,Yes,cb0e12c4-8194-4baa-a34a-90b41d7a9181,pending,75.8,2025-02-25,cb0e12c4-8194-4baa-a34a-90b41d7a9181,Logistics,3.88,2024-11-30
a5b5c511-e7ad-4be2-8356-b6fe12e63e97,Hendricks-Evans,Brandon Pittman,valeriesmith@weaver-garcia.org,Svalbard & Jan Mayen Islands,001-549-870-8905,3.79,2024-03-24,Yes,d029f8e3-5230-439f-8927-e05f4a6248e6,active,78.4,2025-04-04,d029f8e3-5230-439f-8927-e05f4a6248e6,Logistics,4.05,2025-02-14
240d383a-8dd0-44e3-8b50-c34d33ca11ee,Ferguson-Bradley,Caitlin Lawson,riceamber@peters.info,Marshall Islands,+1-979-815-0596x25719,1.17,2023-06-09,No,34b8c32c-b8e0-46ef-bd3a-c0ba1cacfbab,inactive,98.7,2025-03-04,34b8c32c-b8e0-46ef-bd3a-c0ba1cacfbab,Logistics,1.19,2024-12-14
05b3f116-2062-4446-bc9b-7cd1983e5d3b,Anderson Ltd,Heather Sweeney,omarturner@tran.org,Heard Island and McDonald Islands,(917)955-8517,3.84,2023-12-21,Yes,fc713b1b-e329-451f-8370-f6e705de7ead,active,92.7,2024-08-21,fc713b1b-e329-451f-8370-f6e705de7ead,Raw Materials,4.46,2023-11-21
2351fc3a-bf79-4cb6-abc4-4f76171827df,Phillips-Guzman,Anne Chambers,juanfranklin@powell.com,Cambodia,+1-375-789-1704x542,4.62,2024-10-01,No,97a9bc72-4374-43d7-8c8c-1daef3e33093,pending,98.0,2024-10-03,97a9bc72-4374-43d7-8c8c-1daef3e33093,Logistics,3.29,2024-02-15
d5c31b18-d55c-41b2-bc71-7adb5f72fe57,Flores PLC,Ryan Thomas,tyler09@hurley.com,Norfolk Island,(435)764-0723x2472,2.08,2025-03-01,Yes,139cebb3-7e3b-434b-b549-4b5d071ef20f,pending,93.7,2024-08-23,139cebb3-7e3b-434b-b549-4b5d071ef20f,Raw Materials,2.07,2023-11-26
014b6836-47ad-4c55-899c-b5f3e2aebd53,Davis PLC,Susan Black,haleylove@davis.com,Iceland,+1-350-371-0580,3.92,2024-07-15,Yes,640e2034-c51b-4ac7-b989-2ad684ecd2ae,active,87.8,2024-09-25,640e2034-c51b-4ac7-b989-2ad684ecd2ae,Manufacturing,1.96,2024-01-30
2d916caf-9c44-4194-8043-384af9878ca6,Blackwell-Rodriguez,Angelica Lopez,adkinsbradley@perez-montoya.info,Austria,001-723-200-7169,1.71,2023-05-26,No,742b0da8-7ef5-4da4-b72e-d2c7d38d665e,active,92.7,2024-09-25,742b0da8-7ef5-4da4-b72e-d2c7d38d665e,Logistics,4.4,2024-01-31
b35e85f5-e7f2-449d-81a5-1d1f7bdeb381,"Miller, Gordon and Glover",Erin Carter,laurenboyd@watkins-berry.biz,Guatemala,(494)947-1619,3.37,2023-10-17,Yes,b51dd156-5bac-4515-a74b-852ab40f1f18,pending,66.7,2025-04-01,b51dd156-5bac-4515-a74b-852ab40f1f18,Raw Materials,4.38,2025-02-09
