supplier_id,supplier_name,contact_name,email,country,phone,performance_score,last_audit_date,preferred_supplier
6bcce72a-1e69-4c3f-840b-71a6fba13732,Pierce-Marsh,Erika Duran,vshaw@anderson-rosario.com,Brunei Darussalam,(258)803-0569,3.62,2024-05-08,Yes
c2ca55ed-1526-4fef-bc65-dbfb483fca72,Wright-Hernandez,Danielle Wang,virginia36@wells.net,New Zealand,(639)523-1260,2.11,2025-04-01,Yes
331bd602-9dd0-4e04-8485-742a6d22313c,Lin Group,Eric Schultz,jeffreysimmons@hicks.com,Gabon,445-245-6350,2.99,2023-05-23,No
36442939-5256-4928-bea8-3e9fa911fd6d,Kennedy-Kerr,Cody Vaughan,matthew11@smith.com,Guyana,001-459-389-5343x9611,2.5,2023-06-21,No
a783d1c8-e250-491a-a984-6baaf7e47c8c,Lee Group,Angela Payne,kevin73@le.net,Rwanda,285-457-1617x688,3.41,2024-08-02,No
4a26eb59-2101-4598-b7ad-3965b25b56dc,Sosa Inc,Melissa Yang,isimpson@mata.biz,Monaco,001-966-694-3202x93908,4.54,2023-12-30,Yes
44bd604f-b550-4e2b-8bde-7d883867f62d,"Wilson, Walker and Ferguson",Mark Mcmahon,sara40@whitney.com,Afghanistan,+1-259-255-1842x6945,1.73,2025-01-14,Yes
4799c04b-f719-45ae-bb00-84fa3822b51b,Scott Inc,Veronica Osborne,sharphailey@scott.com,Svalbard & Jan Mayen Islands,435.943.9627x365,1.52,2023-07-30,No
d0cb079f-2f5d-4f13-b59a-97252e77abe3,Lopez Group,Catherine Campbell,frank26@franklin.com,Korea,+1-261-482-0916x6010,2.12,2023-11-20,No
f047fbeb-2483-4458-8485-229515668483,"Greene, Sparks and Smith",Kimberly Meyers,harristimothy@stafford.info,Cape Verde,608.348.1001,4.28,2024-05-30,No
004f5362-244f-4ce3-aa50-18b5d623c671,Johnson Group,Harry Mitchell,tmcdaniel@vasquez.com,Bosnia and Herzegovina,751-495-1510x9226,2.85,2024-09-30,No
afe9c3dc-aad2-4db6-a4a3-5a102674d1ff,Weber-Mitchell,Denise Porter,sarah10@strickland.com,Cameroon,(877)711-9642x1522,1.35,2024-01-11,No
f90c9f84-b184-471c-bb35-b9f96c80423a,Guzman-Fields,Tony Dorsey,fbarnes@ferguson.biz,Belize,001-568-293-1350,3.35,2024-02-11,Yes
ebc05f02-2233-412a-b526-4ea279533cb7,Brown LLC,Samuel Osborne,kenneththomas@bonilla.com,Azerbaijan,001-421-226-0650x1917,4.31,2023-09-07,Yes
13ba8d24-3ebb-427c-9438-e799242ac30f,Carroll Group,Clarence Manning,theodore57@dominguez.com,Netherlands,001-828-420-6678x49843,1.6,2023-12-07,Yes
fa59607b-60a7-4a57-8581-17a1178926f3,Paul Group,Colleen White,velasqueztaylor@delgado-sullivan.biz,Chad,7562341115,3.14,2023-11-14,Yes
10b8c1c5-1b41-42aa-8aa4-31e929aaaa7e,Harper LLC,Dakota Hickman,josephdavila@williams.com,Germany,840-754-6835,2.77,2025-05-03,Yes
54d144d5-18ed-4297-acb8-3fceb3e1511b,Mosley-Gordon,Patricia Johnson,cwoods@martin-fleming.com,Turks and Caicos Islands,+1-713-632-2889x8572,1.4,2024-02-10,Yes
0a3e4918-6e4f-4ea3-b0ad-16f7db1fb4d4,"Schroeder, Hughes and Clark",Angela Hernandez,adavis@miranda.net,Trinidad and Tobago,671-775-2421,2.29,2024-02-05,No
c59de4aa-b5ed-4ce8-addf-26751235d52e,Scott-Kennedy,Shawn Santos,shelbybonilla@williams-trevino.biz,Ireland,+1-627-258-9551x687,3.19,2024-08-18,Yes
ca6425fc-bdb4-4711-8e9b-65bba4d47431,Lyons PLC,Samuel Roberts,ashleynash@price.com,Guernsey,778.371.1216x636,3.1,2024-01-09,Yes
366f4268-7c7d-4490-9ab7-f449ff169376,"Figueroa, Wilson and Gibson",Tiffany Thomas,lukejohnson@schroeder.biz,Lebanon,403.306.4421,2.59,2023-12-09,No
b6532dba-dfaf-46cf-8c5f-ccfb14eae37c,Savage-Warren,Debbie Rivas,jacobsonroy@martin-bailey.biz,Liberia,482.765.9608x9319,2.84,2024-09-19,Yes
be2a85c6-bbfe-4b11-b060-46a1d2d12566,"Quinn, Smith and Mosley",Kathryn Stewart,ubaker@mcneil.info,Northern Mariana Islands,001-810-533-6829,2.63,2024-02-01,Yes
adfc1dc4-f8c4-4f7a-b0ef-cbd3f3cef8b7,"Friedman, Wood and Cox",Eric Fuentes,lyonsdeborah@gutierrez-bell.net,Japan,651.827.6528x92866,4.54,2024-08-28,Yes
ecd5afa3-f01a-4097-9ed0-fe5fb3bc5791,Cowan Inc,Alan Randolph,crawfordkaren@garcia.com,Papua New Guinea,863-837-8613x7157,3.23,2023-05-28,Yes
81ef8162-3953-48bb-883e-00325fe8a7f4,Adams-Hopkins,Steven Blankenship,adamstout@smith.com,Tajikistan,895.452.9638x63960,1.05,2025-04-08,Yes
2c78bc22-ba65-483d-ba33-fa9863f20557,Strong-Holmes,Brett Owen,welchkristen@rangel.com,Costa Rica,310-860-9209,4.32,2023-06-10,Yes
742617e7-fbc1-485b-a16b-9833bbf282a9,"Welch, Howard and Allen",Elizabeth Nichols,jessicaroman@townsend-hopkins.com,Belize,(409)611-7911,4.16,2023-11-30,No
7e86d7f8-13cf-44fe-97c0-3e282e3d9de2,Durham-Clark,Robert Gutierrez,echung@mcdaniel.com,North Macedonia,922.240.2990x155,2.7,2023-09-15,No
1f20c257-ed34-4e32-8126-fa8fbddfd7eb,Obrien PLC,Jorge Hernandez,danny30@taylor-miller.com,Ethiopia,573-615-8477x686,4.02,2023-09-26,No
b7a745e2-e327-419f-9895-cceaafe2ff5c,Hayden-Garcia,Laurie Martin,stephaniefreeman@henderson-burgess.com,Nigeria,996-463-9551,4.39,2025-03-03,No
963d101f-40c8-47a3-82e8-47aef545dfb3,Carter-Serrano,Traci Bell,wilsonlisa@gibbs-howard.com,Cuba,+1-555-325-1050x53795,1.36,2024-02-28,Yes
37abaed7-86fa-4a83-b651-1c939a0fb0b8,Hoffman Ltd,Sophia Heath,berrydebbie@avila.com,Australia,570.246.1172x9596,4.13,2023-12-17,No
9364ecb5-db29-420a-8886-b7c6a4c755b0,Buck LLC,Walter Johnson,rogersallen@davis-lang.com,Falkland Islands (Malvinas),756-318-5790x64771,3.9,2023-06-13,Yes
23841977-02a9-4064-9351-1e950c3edd5c,Holder Ltd,Courtney Miller,lisa80@parrish.com,Australia,714-459-6422x9712,2.15,2024-11-23,No
e53dfc49-f741-4b94-99a3-ac28e346c1b7,Walsh-Barnett,Cynthia Woods,ubray@webb.com,Guinea,+1-533-911-7030,4.75,2025-01-10,Yes
5727bd83-1ac2-499a-bcd6-572f301b5b4e,Cervantes PLC,Emily Blackburn,grios@sloan.com,Hungary,398.436.3146x249,1.76,2024-04-23,Yes
3d958061-1c36-436f-beba-06191b6fb706,Shannon and Sons,John Schmidt,joseph81@reynolds-hernandez.net,Jersey,450.674.5106x63436,3.22,2024-06-13,No
1bf384ef-6efe-4368-84c4-2de17e5da21a,"Williams, Wright and Rodriguez",Steven Johnston,camerongarcia@andrade.biz,India,(313)447-3235x4940,2.75,2024-05-24,Yes
bd350d2a-7a0c-456d-9f43-25f4b3521505,Phelps-Watts,Michael Jackson,rachel20@wells.com,Turkmenistan,520-995-7907,3.79,2023-08-10,Yes
ae1782f6-9138-4474-8473-b982d1a529db,Conley-Fox,Charles Davis,linda57@navarro-fritz.com,Panama,245.470.5458x9714,4.21,2025-05-07,Yes
fe7c7d6e-a8cc-4515-b862-abcfdb3437bb,Howard Inc,Patrick Mcpherson,jamie13@fowler-sheppard.net,United Arab Emirates,282.745.5696x443,3.06,2025-01-21,No
747cb18f-cb9a-4fff-aef7-35aa1f7a63af,"Donaldson, Sparks and Roberts",Kathryn Jennings,hbecker@hanson-beck.com,Libyan Arab Jamahiriya,214-807-0349x1074,1.7,2024-02-04,No
405df186-0cc6-4163-802a-0e3dd5883c8f,Bell LLC,Kathryn Mullen,stephaniereeves@ferrell.biz,Myanmar,843-307-5366,4.12,2025-03-05,No
4f8c61b9-98d7-48d9-8d51-5b58eb91d7bc,Elliott Ltd,Regina Taylor,johnbutler@turner.com,Montenegro,+1-978-726-6128x7585,4.46,2024-03-30,No
7616b503-6906-4588-b621-62ab6ba64252,Gaines Inc,Jennifer Campos,kristin98@martinez-daniels.org,Turkey,306-726-0787x0104,1.96,2024-07-30,No
7b417aed-90c0-4607-8a63-3fc3d26aab27,"Rivera, Brown and Yang",Nancy Brown,zacharyhart@taylor-jacobson.com,Gabon,+1-340-579-3110x2918,1.25,2023-10-19,No
817c6779-d52d-4f91-864f-e16479472ea4,Myers-Howe,John White,meaganpayne@maldonado.biz,Cameroon,+1-302-923-2883x7744,3.03,2024-02-15,Yes
b2995e18-62c5-46ab-a424-fa05467248f6,Marshall Group,Drew Wilson,tsmith@brewer.org,Kenya,5527774025,3.25,2025-03-12,Yes
10116af4-8356-4d61-a3ff-f4b5866a0c09,Rios LLC,Kristine Stevens,joshuafarmer@mclean-jones.info,Honduras,892.398.8425x9959,4.36,2023-06-24,Yes
3b50f94f-28bf-4fdd-bb9d-dc31da1eb729,Ortega Group,Karen Wolf,danielgilmore@stafford.com,Bahamas,+1-941-801-7590x251,3.25,2023-08-28,No
3321cbb0-8e74-439c-92e3-3940a32c5e99,King Group,Courtney Harmon,zcervantes@miller.com,Costa Rica,4209569815,1.74,2023-10-08,No
79468eae-d3dc-40ee-9203-c5d2351d1137,"Bell, Montgomery and Hansen",Austin Patterson,ksawyer@martinez.com,Bolivia,673-609-8503,4.85,2024-03-03,Yes
df18e065-df58-44d5-9165-5b1e5b9facde,Donaldson Inc,Dana Holmes,reginald08@snow.com,Palau,5057643502,1.1,2025-03-28,Yes
0ff4c2d6-e0d6-4081-a98d-c5f7a9d06567,Snyder PLC,Michele Cannon,reedchad@george-salazar.com,Tuvalu,+1-572-740-1078,1.44,2024-04-02,No
e05f039c-d98e-4024-8813-20254dacd33c,Smith Inc,Richard Gonzalez,vfleming@tran.biz,Seychelles,(726)868-2171x9553,4.92,2025-03-24,Yes
96afa28a-178c-45a0-bb66-8afa3cf8b913,Perez Ltd,Rhonda Herrera,ritteralexis@wright.info,Cocos (Keeling) Islands,305-659-3429x6711,4.36,2025-04-07,No
bc3749b1-b48b-4a8c-beb3-aefc34b34dcb,Hurst-Trevino,Eric Richardson,misty38@flores-weaver.com,Austria,(569)374-1328x348,2.91,2024-02-19,Yes
092e9fab-2457-4251-89b6-7093d0fe42af,Hale Ltd,Tiffany Smith,nelsonbrianna@wilcox-miller.com,Timor-Leste,+1-867-206-6703x362,4.86,2024-09-16,Yes
5909b7d6-c353-49e4-8aa2-f7560803ad31,Kent LLC,Susan Patrick,katherinepeterson@hamilton.com,Sri Lanka,686-448-7699,3.47,2025-04-23,No
ecb697a2-fe1b-43e9-bee1-dc6577a319c6,Anderson Inc,Michael Hill,kelseyphillips@foster.com,Slovenia,+1-290-914-9542x7707,1.21,2023-06-19,Yes
d825b478-a343-41bf-baee-e7df5bd55037,"Robinson, Brown and Mcmillan",Leonard Edwards,alexanderjonathan@green-simpson.com,Norfolk Island,(929)703-1028,2.29,2023-06-22,Yes
f3a2dc1d-0f91-4e97-ba5b-171cb7a4c108,"Braun, Hester and Smith",Sarah Fernandez,burkemichael@hunter.net,Belarus,435.295.6164,2.42,2024-01-16,No
f9a013be-55c1-40d9-9c3b-c3e5c9c52567,Merritt-Brooks,Elizabeth Johnson,bradley29@rodriguez.com,Malawi,001-589-853-6902x611,3.14,2024-06-19,Yes
871b0b1f-e0e4-4a11-98fb-fda51f09bd6b,Lawson Ltd,Jessica Adams,rhonda53@hall-edwards.com,Puerto Rico,776.951.5881,1.34,2024-08-07,No
3ad1c48f-6b39-44dc-894b-3a6f72ef917e,"Carey, Hatfield and Frost",Terry Craig,catherineflynn@edwards-miller.biz,Madagascar,(897)632-7021,3.81,2024-12-02,Yes
be2badee-7848-4332-ae1c-aec8b61d1f43,Martinez Inc,Allison Jackson,andersonmichelle@strong-gomez.biz,Qatar,+1-334-215-5999,1.5,2023-07-15,No
72eace11-f32d-4530-9ade-80d4ebb48c9e,Mccoy-Yang,Peter Graves,jenniferlawrence@miller.com,Peru,+1-776-257-2894x1347,1.11,2024-07-08,Yes
821b390c-946f-4f07-8673-173ae5b58f30,Mitchell-Cruz,Tiffany Williams,russellramirez@edwards.com,Falkland Islands (Malvinas),473.224.4913x4213,3.3,2024-08-02,Yes
8a32484a-e401-461a-b5b9-2b3c0a2cbb1b,"Lloyd, Smith and Wall",Dale Mcmahon,hdennis@guerra.com,Saint Barthelemy,001-517-367-4124x151,1.7,2024-01-17,No
7416386b-46af-440d-95d8-a81a81ceb20e,"Moss, Powers and Jones",Stephanie Johnson,randolphlaura@lee-grant.com,Yemen,+1-903-629-6334x7272,2.66,2023-08-27,Yes
f369c683-16b5-4f7a-a038-9eb7a2807710,"Vincent, Curry and Smith",Justin Clark,benjaminwatts@james.info,Marshall Islands,+1-524-334-7769x58741,1.15,2025-04-25,Yes
498a9d9d-c391-49b8-8145-217fe595e3fa,Montes-Nguyen,Audrey Marshall,donna56@anderson.info,Netherlands Antilles,(830)944-8360x85456,1.64,2024-03-28,No
44b0703f-0dfc-43c1-a990-ff4942bd31c4,Chandler-Morgan,Elizabeth Ortiz,amandachan@gould.org,Greenland,(398)200-6155,3.5,2024-06-05,Yes
fc37337a-32cc-439d-8914-bc965cb27033,Massey Group,Crystal Solis,martin38@wright.net,Bosnia and Herzegovina,867.402.4403x30416,1.02,2025-01-10,Yes
15bd18ba-dcaa-46a5-851e-a1dbe06a46b2,Jones Ltd,Morgan Smith,codychapman@lee-obrien.com,Slovenia,868-304-4731x49764,1.69,2023-11-01,No
7bbccb5d-474f-4205-8f9d-737568054a24,Velez-Ferguson,Alan Crawford,wbean@klein.com,Indonesia,001-537-957-9145x21182,3.7,2024-07-29,Yes
9dd23036-6737-4ac9-a42e-3d711579bc24,Mills-Franco,Amy Snyder,vcollins@johnson.org,Netherlands Antilles,(304)338-7875x35778,3.85,2024-03-29,Yes
c1c353c4-2095-45a4-a02c-f60413d754d6,Martin Ltd,Craig Kane,williamsroger@sims.info,Burundi,001-786-460-4164x4859,3.01,2023-09-03,Yes
cd853347-3457-4c7f-af5d-b99c85f3cb12,"Crane, Watson and Munoz",Daniel Rivera,frankespinoza@smith-butler.com,Latvia,304-233-1875,4.1,2024-08-21,No
59b7463f-1117-4840-a80d-4e22982e2afd,"Hansen, Perez and Fuller",Denise Hoover,tsilva@weber-powell.com,Monaco,+1-631-392-1342,1.87,2023-08-23,Yes
c41c233d-a513-464e-965a-693e85b69e95,Rivera-Ingram,Destiny Aguirre,aclark@hays.org,Cameroon,(927)805-1028,4.31,2024-09-19,No
c28fd8cb-8018-4536-8d74-764953bc20e0,Allen Group,James Wells,mary58@ware.com,Yemen,+1-242-768-7741x8652,1.23,2025-02-06,No
ba7e6b51-5892-471a-ab87-aea4c54f87ad,Lewis-Castro,Dr. Janet White PhD,gonzalezmichael@smith.com,Bhutan,(648)209-4047x604,3.74,2025-05-01,No
b7d0c829-dcf9-4680-87ca-07d8d2c57940,Osborn-Chen,John Golden DDS,johnsonanthony@hernandez.com,Belize,(410)770-5184x39055,2.86,2024-06-03,No
6a97cbce-6736-49ef-aa1c-5dcaf0c7915e,"Caldwell, Brown and Bryan",Monica Miller,mwilliams@barker.com,North Macedonia,001-304-348-5157x9197,1.7,2025-03-24,No
2f875748-161f-47a1-bac3-d0572eb86221,Garza-Sheppard,Rachel Robinson,steven34@may.com,Georgia,5645242956,1.07,2023-12-08,Yes
4b80afa6-fab1-4a12-ad57-37a0330062f1,Wolfe-Baker,Kenneth Bailey DDS,rgallegos@johnson.biz,Cape Verde,+1-693-365-4358,2.02,2024-06-01,Yes
77ba69f1-37df-4dfb-821a-4d9635f1e04b,Johnson-Wilson,Charlotte Taylor,nathan69@morris.com,Trinidad and Tobago,6264755125,2.87,2024-04-28,Yes
7062dff6-0591-47e1-8086-08612fa83aa4,"Bryant, Johnston and Graham",Roy King,carolyn76@williams-hickman.com,Serbia,516.464.9690x28249,3.37,2023-08-25,Yes
0dc5d7d9-f5bc-40c0-89df-af7c55492107,Parker and Sons,Judy Martin,hopkinsjames@turner.com,Dominica,461.732.8507,4.64,2023-08-04,Yes
b2e33ad9-64e0-4880-afd1-3c738cc19913,Durham Ltd,John Sanchez,hugheslucas@ross.com,Svalbard & Jan Mayen Islands,+1-769-768-1579x03923,1.18,2024-01-26,Yes
996337aa-9c4e-4662-8068-4d9cd2bfbc31,Melendez-Brewer,Cole Clark,ydavis@white.info,Antigua and Barbuda,262-426-8171x516,4.33,2024-01-11,No
afb144b5-624d-4ff7-81c8-d068931e5f89,Smith-Valdez,Jenny Brown,ogreen@munoz.net,Holy See (Vatican City State),001-675-585-1268x61205,1.99,2024-06-02,Yes
747a2ecd-df48-46fa-ba45-e0ff9d5130ae,Williams-Campbell,John Richardson,johnny54@daniels.com,Guinea-Bissau,(307)354-0915x08632,1.18,2023-08-23,Yes
6e5c9ae7-7e52-422c-a207-0bf3250768f2,Reed-Ellis,Tamara Berger,uwilliams@johnson-lynch.com,Hong Kong,615.646.6024x16139,4.72,2024-08-14,Yes
3e668eb8-cb31-4618-9aaf-b63a8a063bf5,"Lindsey, Brooks and Kennedy",Jessica Burgess,joshuapowers@ross.com,Ireland,306.524.4795,4.5,2023-11-03,Yes
10501d65-3897-4d15-9319-9080b58194e0,"Roberts, Joseph and Wilcox",Madison Murphy,jalvarez@cooper.com,Swaziland,327.973.8264x609,1.27,2024-07-06,Yes
bf7da45e-3522-4344-9545-847858658721,"Wood, Carter and Stewart",Alyssa Weber,claudiacunningham@forbes-johnson.com,Moldova,001-373-668-2691x1633,4.45,2023-09-30,Yes
fc00814b-c70b-4b6e-8451-e56228bbecfb,"Werner, Pierce and Bell",Steven Ramirez,crystal58@patel.info,France,822.864.0857x216,4.23,2024-03-17,Yes
3964afe6-9e6e-47d7-876f-3b07a2ec377a,Lynch PLC,Ms. Monique Dougherty MD,garrettgarrett@davis.biz,Micronesia,532.975.3273x52410,1.99,2024-04-22,Yes
fd5dda42-7193-4177-9a6e-868daf051197,Robles Group,Ashley Munoz,monica23@bowen-jones.com,Pitcairn Islands,+1-968-276-1648x19807,3.79,2023-12-23,Yes
b9a3773d-d283-4904-940b-f9dc65fd5412,Cox Ltd,Lori Alexander,garciamelanie@molina.biz,Palestinian Territory,623-973-4151x77345,2.9,2024-01-19,No
91779972-4207-491e-b316-7953734bda19,Wheeler-Juarez,Dylan Walker,anna44@moore.info,Peru,422-229-4643x0394,4.37,2023-11-28,Yes
dec78f9e-bed6-4914-8233-0e6eb89c96e9,"Sullivan, Montgomery and Jackson",Christopher Farrell,alexandra67@jackson.biz,American Samoa,+1-915-234-3324x91357,2.7,2025-01-26,Yes
c9a5c042-c878-4b08-91a3-3332d882ce3c,"Villanueva, Figueroa and Cox",Mark Crane,nelsonsuzanne@medina.info,Montenegro,333.542.3372x09484,1.44,2024-11-09,No
e733c344-e7f8-4aa8-904c-9b6eeadf1b58,Mills Inc,David Gill,imarshall@flores.com,Congo,217.817.3189x3974,4.81,2025-02-10,Yes
7150f94f-e2f2-4f57-b850-b4401c8cd498,"Lee, Shaffer and Mendez",Aaron Webster,travis25@webb.com,Trinidad and Tobago,+1-435-948-8471,2.83,2023-05-27,Yes
78731a4e-8271-4bba-b96f-4a1be4b3b66b,Martin-Jones,Eric Schaefer,rpeterson@carson.com,Croatia,484-558-7149x3925,2.34,2024-12-03,No
286ef693-da34-4653-abf9-98adc92aeb0c,"Bates, Nguyen and Black",Kurt Butler,jeremy47@wood-torres.com,Switzerland,001-457-946-9660x6065,3.31,2024-12-03,Yes
33c43cd1-b44f-4e12-918b-621e04fc9dd0,Bates LLC,James Morris,jnguyen@gonzalez.com,Botswana,932-557-9706,1.13,2023-12-13,No
0f2f633b-6001-4e38-960b-97469b510232,Brown LLC,Jacob Mclean,ruiznicole@nguyen.biz,Sweden,(529)749-3817,3.11,2024-07-14,No
8e82373e-42be-4d36-a923-0810c34604f9,"Roth, Norris and Taylor",Shelby Lyons,susan57@wilkerson.info,Guyana,234-749-0216x66708,4.7,2023-06-03,Yes
f5b4aee1-0836-4865-bee3-36076feccac2,"Marks, Murphy and Ryan",Gene Jones,cunninghamterri@schmidt.com,Montserrat,793.916.4772x512,3.99,2024-06-11,No
f2d1235d-d1f9-4f96-bd4d-28c8b14d53b0,Preston-Morales,Marcus Price,perezronald@foley-silva.com,Martinique,239.259.2323x421,1.84,2024-12-12,No
11bb797a-f464-431f-9938-949e8a426ff0,Harrell-Hebert,Christina Martin,jesse35@taylor.com,Syrian Arab Republic,(307)336-0776x3369,2.03,2025-04-30,No
b97a08ba-940b-434d-a9cc-edab81b74f35,"Martinez, Sherman and Martinez",Larry Brady MD,jasondavis@ward.info,Andorra,8666615541,1.47,2023-11-06,No
a4c1c966-a682-40fb-959e-9c9fb382c1ae,Liu-Smith,Monica Merritt,taylorjohn@smith.info,Serbia,8094345962,2.48,2023-09-27,Yes
bdf18708-26c0-4f52-b71d-e9c584c2f2c4,"White, Koch and Rodriguez",Jonathan Torres,regina49@johnson-johnson.com,Tuvalu,702.560.8698x2210,2.63,2023-07-29,Yes
f7feb735-1cc6-40a0-90fa-b909fcfa1e61,Marshall-Perry,Jessica Vincent,collinsterrance@anderson-douglas.com,Zimbabwe,+1-317-379-3238x223,1.98,2024-10-28,Yes
1af03c73-9d71-4800-a30d-0d834844cc49,Perez and Sons,Elizabeth Page,hbarnett@ray.com,Greece,(852)790-6032x02032,3.77,2023-05-31,Yes
5809f249-db90-4232-bbdd-41b37b142917,Fuller PLC,Willie Chavez,amy14@mack.com,Equatorial Guinea,378-571-5841x56082,2.87,2025-05-04,Yes
8ceb424f-1eca-45b3-9c73-78e6d47ffd35,"Phillips, Marks and Parker",William Miller,raymondpugh@lee.com,Congo,001-458-792-9880x8583,1.16,2023-09-16,Yes
a2624fd2-a289-499e-aa67-16d4ae2e7dd2,"Perez, Arias and Moran",Tina Coleman,joshuahaley@phillips-santana.biz,Uganda,375.224.0148x4399,2.2,2024-11-25,Yes
d28b829a-7b1e-4e13-a4cf-862923eaea4f,Duran and Sons,Christopher Barnes,johnbell@richmond.com,Uganda,(319)923-7245x0184,3.16,2023-11-08,No
1ff71e8c-d27e-4846-8c7f-9cd6703297d2,"Paul, Gibson and Jones",Susan Peterson,stefanie06@rodriguez-owens.org,Chile,001-874-838-1199x537,4.77,2023-07-03,No
47bb6bb0-c51b-4775-9d7b-99a61aedbcfd,"Oconnor, Conway and Bowman",Michael King,christopher17@willis.org,Jordan,+1-341-378-9969x86091,1.66,2023-08-16,Yes
9482e11e-5c56-43aa-bd15-d3eec39783ae,"Fletcher, Munoz and Ochoa",Amanda Holland,kphelps@johnson.biz,Paraguay,2399205146,1.23,2025-02-01,No
aed9dac5-d180-47f4-9bcc-7bfb40e64eed,Gomez-Sheppard,Richard Nguyen,kayla23@townsend.biz,Sao Tome and Principe,(327)815-5983x541,3.83,2024-01-06,No
c1ae35bb-2faa-49dd-a3b4-a2407f480536,Harris-Chase,Mr. Jeffrey Ward,susanmorris@lopez.net,Reunion,+1-884-688-2691x3119,3.16,2023-09-06,Yes
6591d99b-5a92-4d27-8867-66415714fc0b,Morse Inc,Nancy Walter,christina15@ramos.com,Mexico,(540)473-3337,4.91,2023-06-01,Yes
db872c8f-0551-4102-b6ef-66e43e61d359,"Webb, Gonzales and Hawkins",Mrs. Charlotte Stone MD,tfrancis@lara-baker.com,Haiti,458.351.2538,3.02,2025-05-09,No
b556aeac-81e8-4e90-bc4a-013fc8c28cfe,Nichols-Garcia,Crystal Bailey,stevenandrews@stevens.info,Nauru,(612)608-7805x72151,4.94,2025-04-14,No
99056421-b6af-49df-870f-48c2ba4e832f,Jordan-Duran,James Stanley,amanda45@hudson.biz,Cambodia,001-889-450-9059x11918,3.34,2024-11-08,No
c61371c1-99fd-42a4-bad2-fd693fb15376,Houston Inc,Kathleen Wilson,davisrichard@rush.info,Burundi,521-745-2647x12463,3.59,2025-05-12,Yes
73a469a5-56f7-46bb-94e1-aabda20cc4ba,Warren Inc,Amy Hawkins,cody08@smith.com,Antarctica (the territory South of 60 deg S),001-595-712-3972,4.69,2023-08-01,Yes
99872384-2798-479b-a9a1-1cc0aee4f488,Berry-Vance,Sheryl Thompson,lisawallace@williams.com,Sri Lanka,741-952-9821x7392,2.45,2025-03-31,Yes
c8b8547b-638b-46ac-94ee-e3138c487218,Raymond-Barnett,David Thomas,zlopez@howard.org,Bolivia,915.589.9886x83452,1.41,2023-12-23,No
6f654201-677c-45b0-ad23-4155a057c558,Miller-Johnson,Justin Lynch,tyler40@guerra.org,San Marino,001-882-550-8004,3.13,2024-02-04,Yes
d34d09ae-d2e1-46a4-8d6c-659989aae145,"Russo, Rodgers and Warren",Jacob Lyons,coreydodson@joseph.com,Lithuania,299.500.6314,2.18,2024-09-16,Yes
fc01c46c-54ac-43ce-94d0-5762ea4d7ed8,Benitez and Sons,Ryan Williams,carolhowell@macias-henderson.org,Russian Federation,+1-243-846-0666x4374,2.78,2023-06-22,No
a9b7f1f5-20fe-41f3-b2fa-10f7c46268d6,"Walker, Walsh and Wilson",Katherine White,gary46@herrera-mitchell.org,Eritrea,216-931-8732,4.06,2024-05-07,No
d545b254-09bc-4a80-ba88-7bed1c852510,Lopez-Farmer,Dana Gilbert,crodgers@hammond.com,Seychelles,750.990.2542,1.3,2023-10-16,Yes
6149ee42-642d-43af-8e72-1365a4e60afd,Arroyo PLC,Clinton Lee,cjohnson@bridges.net,France,+1-222-485-0116,3.66,2024-11-02,No
24bb8796-09d6-4cdc-9ed0-b58c52581086,Sutton Inc,Justin Cervantes,vincentkathleen@elliott.com,Pakistan,996.449.6737x9457,1.13,2024-04-19,Yes
24f7e239-394d-4156-9c31-d125e123433f,Walsh-Thompson,Yvonne Macias,jody64@williams.net,Timor-Leste,962.953.6667,1.11,2025-04-18,No
537574b0-567a-45f8-9d12-490e76a90f78,"Ross, Cummings and Harris",Connor Lee,rachel86@schneider-lewis.com,Latvia,787-449-6033,2.42,2024-09-16,Yes
2e292386-6e89-4265-847a-efa5efe739dd,Johnson-Clark,Carrie Terrell,danielleandrews@hernandez.info,Ecuador,001-227-759-9801x1100,2.87,2025-02-04,No
5b5073c7-e6dc-4c76-ae7a-e3bb50340715,Manning and Sons,Austin Hanson,brandy77@padilla-roberts.com,Spain,+1-422-926-1896,4.3,2024-10-15,No
e755b655-d916-4e44-b0a1-762147fefddb,Cherry Ltd,Susan Davis,taylorparker@woods-wang.org,Portugal,(779)392-7079x551,4.66,2023-09-29,No
64c40063-ad68-43c6-8cd3-a6a49fc08086,Rodriguez Ltd,Mark Carter,gomeztonya@smith-vance.biz,Chile,(643)684-8075x203,4.77,2024-04-15,Yes
45d89da6-0a5b-4eb2-9667-91896ed5ca30,"Carney, Douglas and Hopkins",Andre Wiggins,navarroandrew@gonzalez-harrison.biz,Argentina,001-546-955-8665x254,3.3,2023-12-14,Yes
eb34e953-732a-44e8-a9d1-c99415538cc9,"Miller, Wade and Flores",Ashley Cochran,sanchezgregory@moore.com,Tonga,700-359-1297,4.76,2024-08-12,Yes
3313d402-2382-4280-b443-04e90e60ec16,"House, Lopez and Higgins",Jeffrey Jennings,brendanmiller@garrett-lee.com,Russian Federation,592.674.9072x8012,1.09,2023-09-05,Yes
3078f3d0-f904-4be7-934f-a5c88ac068d3,"Martinez, Gill and Lopez",Nicole Perez,lreid@guzman-hunter.com,Cuba,(245)838-0442x10175,1.16,2023-07-20,Yes
